id,question,slug,conditionId,startDate,endDate,description,outcomes,outcomePrices,liquidity,volume,active,closed,marketMakerAddress,createdAt,updatedAt,archived,restricted,groupItemTitle,groupItemThreshold,questionID,enableOrderBook,orderPriceMinTickSize,orderMinSize,volumeNum,liquidityNum,volume24hr,clobTokenIds,umaBond,umaReward,volume24hrClob,volumeClob,liquidityClob,acceptingOrders,rewardsMinSize,rewardsMaxSpread,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,event_id,event_ticker,event_slug,event_title,event_description,event_liquidity,event_volume,event_competitive,event_volume24hr,event_enableOrderBook,event_liquidityClob,event_negRisk,event_negRiskMarketID,event_commentCount,event_countryName,event_electionType,event_disqusThread
255045,Will a Republican win Alaska Presidential Election?,will-a-republican-win-alaska-in-the-2024-us-presidential-election,0xcec7958225b06aa2464a72d934ddcc9b66bb6f35ad065010496d8db92de412a0,2024-03-28T20:12:40.452Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Alaska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",,796279.0598,TRUE,TRUE,,2024-03-01T17:16:07.844Z,2024-11-08T22:53:01.335796Z,FALSE,TRUE,Donald Trump,1,0xfbb76f31e1aa58fc11624388dacc86721bb31e7d9ff34c585f53e39f6f2a0801,TRUE,0.001,5,796279.0598,,,"[""76626557395718138549682497346449622033790455953645207983251701172676708683039"", ""9646994822693149615303360714935546561049708672550992328943885204944470918778""]",1250,10,,796279.0598,,FALSE,200,3.5,0.001,,1,0.998,0.999,903635,alaska-presidential-election-winner,alaska-presidential-election-winner,Alaska Presidential Election Winner,This is a market on predicting the winner of the presidential election in Alaska.,,2058267.748,,,TRUE,,TRUE,0xfbb76f31e1aa58fc11624388dacc86721bb31e7d9ff34c585f53e39f6f2a0800,16,,,
503521,Will Florida be the tipping point state?,will-florida-be-the-tipping-point-state,0xa0c2c2d65ec08290beea0d09174af6c69687793f99719cae5f15a810bf65a99c,2024-07-16T18:06:02.126Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if Florida is determined to be the tipping point jurisdiction in the 2024 U.S. Presidential Election. Otherwise, this market will resolve to ""No"".

The tipping point jurisdiction is defined as the jurisdiction that gives the winning candidate the necessary electoral votes to reach or surpass 270 electoral votes when states are ordered by the margin of victory. The margin of victory is the difference in the percentage of votes between the top two candidates. In this ordering, the tipping point state is the one where adding its electoral votes to the cumulative total reaches or exceeds 270 for the first time. 

The respective percentages of the vote won will be determined based on the official vote count once each listed jurisdiction has certified their votes. For purposes of this market, the jurisdiction is considered won by the candidate who wins the popular vote in that jurisdiction. Faithless electors shall have no effect on the outcome.

The resolution source for this market will be the official vote count once all the listed jurisdictions have certified their votes.

If there is a recount in any listed jurisdiction before certification, the market will remain open until the recount is completed and the vote is certified. If a recount occurs after certification, the recount will not be considered.","[""Yes"", ""No""]","[""0"", ""1""]",,793704.5941,TRUE,TRUE,,2024-07-15T19:50:04.817669Z,2024-12-18T22:51:23.102818Z,FALSE,TRUE,Florida,12,0x27a926dfb9aca1aee19f968414745b90ecbaf10c44313c639d69bda6b9b3cd0c,TRUE,0.001,5,793704.5941,,,"[""70350596299869064180225272961754840410705576590224941156396569217400589913463"", ""69462102176082388925670947183052619404457785783479616954573696702703587624500""]",500,5,,793704.5941,,FALSE,100,3.5,0.001,-0.0015,1,,0.001,11524,us-election-tipping-point-state,us-election-tipping-point-state,Tipping Point State in 2024 Election?,This is a market on which state will be the tipping point in the 2024 U.S. presidential election.,,26153232.58,,,TRUE,,TRUE,0x27a926dfb9aca1aee19f968414745b90ecbaf10c44313c639d69bda6b9b3cd00,128,,,
515525,Will Alexander Khabnyak win the 2025 Belarus Presidential Election?,will-alexander-khabnyak-win-the-2025-belarus-presidential-election,0x19ceaa8e4dc8e9146fd9a82dda67a11c3fbfde4425e699ee46362a3ced83ab87,2024-12-12T23:24:52.278Z,2025-01-26T12:00:00Z,"Presidential elections are scheduled to be held in Belarus on January 26, 2025. If no candidate achieves a majority, a second round of elections will be scheduled between the top two candidates.

This market will resolve to ""Yes"" if Alexander Khabnyak wins this election. Otherwise, this market will resolve to ""No"".

This market includes any potential second round. If the result of this election isn't known by July 31, 2025, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of this election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Belarusian Government, specifically the Central Election Commission (Цэнтральная выбарчая камісія Беларусі, CEC) (https://www.rec.gov.by/en/).","[""Yes"", ""No""]","[""0"", ""1""]",,786607.8292,TRUE,TRUE,,2024-12-12T22:37:42.899155Z,2025-01-29T01:11:24.575704Z,FALSE,TRUE,Alexander Khabnyak,2,0xcfc1e7e29a21f8b364cb3d4c68a784ac4c76e659145c3caeafa809668592d802,TRUE,0.001,5,786607.8292,,,"[""9800923767836333071483220382832770406007311045216490934488300164748531475533"", ""43747390905811870712760195072463530307060567412642858705899379921018244137145""]",500,5,,786607.8292,,FALSE,20,3.5,0.001,,1,,0.001,15422,belarus-presidential-election,belarus-presidential-election,Belarus Presidential Election,"This is a negrisk market group over who will win the Belarusian presidential election scheduled for January 26, 2025. ",,7470877.225,,,TRUE,,TRUE,0xcfc1e7e29a21f8b364cb3d4c68a784ac4c76e659145c3caeafa809668592d800,137,Belarus,Presidential,
506121,Will Guilherme Boulos win the 2024 São Paulo mayoral election?,will-guilherme-boulos-win-the-2024-so-paulo-mayoral-election,0x5c414c75dd6ec63e94350ba8c5a4db077912b59d86cb1676728b54b23360418e,2024-08-29T20:27:40.148082Z,2024-10-06T12:00:00Z,"The 2024 São Paulo mayoral election is scheduled to take place on October 6. If no candidate receives a majority of votes, a runoff election will be held on October 27, 2024. This is a market asking who will be the ultimate victor.

This market will resolve to ""Yes"" if Guilherme Boulos wins the 2024 São Paulo mayoral election. Otherwise, this market will resolve to ""No"".

If a runoff election is triggered and this candidate is no longer in consideration for Mayor of São Paulo, this market will resolve immediately to ""No"".

If the election is delayed beyond December 31, 2024 ET, or the election is otherwise not held by that date, this market will resolve to ""No"".

The resolution source for this market will be official information from the Tribunal Superior Eleitoral (TSE) (www.tse.jus.br) and/or the official process by which electoral disputes are arbitrated in Brazil.
","[""Yes"", ""No""]","[""0"", ""1""]",,771893.0958,TRUE,TRUE,,2024-08-29T20:27:40.148082Z,2024-10-29T01:23:07.939954Z,FALSE,TRUE,Guilherme Boulos (PSOL),1,0x653e5bfb36ce8f0f40153dcc6370216f475040bcf0d90b32ec4e6fda1fe02601,TRUE,0.001,5,771893.0958,,,"[""3825104139700944642102073872724342742479265202647874097339085583709484092661"", ""51728321082943529499367184285841240700184425917590367013382933506150450234551""]",500,5,,771893.0958,,FALSE,50,3.5,0.001,-0.0295,1,,0.001,12299,so-paulo-mayoral-election-2024,so-paulo-mayoral-election-2024,São Paulo mayoral election 2024,"This is a negrisk market group over which candidate will win the 2024 São Paulo mayoral election, scheduled for October 6, 2024. If required, a runoff will be held on October 27, 2024.",,41575007.39,,,TRUE,,TRUE,0x653e5bfb36ce8f0f40153dcc6370216f475040bcf0d90b32ec4e6fda1fe02600,429,,,
253855,Will someone else win the 2024 Republican Presidential Nomination?,will-someone-else-win-the-2024-republican-presidential-nomination,0x59d7ec34e4f9ef67350a97363baeaee60bd7979091cc166420b08a17e38aa43f,2024-01-13T00:42:48.319Z,2024-07-13T00:00:00Z,"This market will resolve to “Yes” if someone other than Donald J. Trump, Nikki Haley, Ron DeSantis, Vivek Ramaswamy, and Donald Trump Jr. wins the 2024 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”. 

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com. Any replacement of the republican nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",,771652.8638,TRUE,TRUE,,2024-01-12T19:15:13.828Z,2024-07-16T21:12:49.804043Z,FALSE,TRUE,Other,6,0x3840893eedd0e6cf2e2f3449c79153eb026360b3aa3a59fec13373bbb5fb9805,TRUE,0.001,5,771652.86,,,"[""34197655511179582524440886169284213937491355265852412707455951709268822723994"", ""5637262367646527434952327301959370558743762510940918860218103217295610357238""]",2750,15,,771652.8638,,FALSE,200,3.5,0.001,0,0,0,1,903214,republican-nominee-2024,republican-nominee-2024,Republican Nominee 2024,qq,,9397341.455,,,TRUE,,TRUE,0x3840893eedd0e6cf2e2f3449c79153eb026360b3aa3a59fec13373bbb5fb9800,20,,,
253653,Mexican Presidential Election: Will Claudia Sheinbaum win?,mexican-presidential-election-will-claudia-sheinbaum-win,0x80e14125844dcb3dd3885290bc0a03626223a92b3a704ba10363d250e8640b86,2024-01-16T22:33:11.74Z,2024-05-30T00:00:00Z,"The 2024 Mexican presidential election is scheduled to take place on June 2, 2024.

This market will resolve to ""Yes"" if Claudia Sheinbaum wins. Otherwise, this market will resolve to ""No.""

If the result of this election isn't known by December 31, 2024, 11:59:59 PM ET, the market will resolve to ""No.""

The primary resolution source for this market will be official information from Mexico, however a consensus of credible reporting will also suffice.","[""Yes"", ""No""]","[""1"", ""0""]",,747925.2872,TRUE,TRUE,,2024-01-08T17:51:23.211Z,2024-06-04T12:11:13.134899Z,FALSE,TRUE,Claudia Sheinbaum,1,0x75c9c8fc008e5d6300940025fdafe4d7a8bb64233cc1a31e92ca2e22244e6400,TRUE,0.001,5,747925.29,,,"[""6612185329411315995201911495298659700662906692479419017253589525535844894016"", ""105101337642125497479772130530194665111546952858742124983152538530078566129631""]",3750,15,,747925.2872,,FALSE,200,3.5,0.001,0,0,0,1,903204,mexican-presidential-election-who-will-win,mexican-presidential-election-who-will-win,Mexico Presidential Election Winner,"qq
",,2082859.162,,,TRUE,,TRUE,0x75c9c8fc008e5d6300940025fdafe4d7a8bb64233cc1a31e92ca2e22244e6400,106,,,
506122,Will Ricardo Nunes win the 2024 São Paulo mayoral election?,will-ricardo-nunes-win-the-2024-so-paulo-mayoral-election,0x9fc36bb7895236ab0dc8424663d986e79cfd64068258da62e631c7bc9d4c4955,2024-08-29T20:28:07.640778Z,2024-10-06T12:00:00Z,"The 2024 São Paulo mayoral election is scheduled to take place on October 6. If no candidate receives a majority of votes, a runoff election will be held on October 27, 2024. This is a market asking who will be the ultimate victor.

This market will resolve to ""Yes"" if Ricardo Nunes wins the 2024 São Paulo mayoral election. Otherwise, this market will resolve to ""No"".

If a runoff election is triggered and this candidate is no longer in consideration for Mayor of São Paulo, this market will resolve immediately to ""No"".

If the election is delayed beyond December 31, 2024 ET, or the election is otherwise not held by that date, this market will resolve to ""No"".

The resolution source for this market will be official information from the Tribunal Superior Eleitoral (TSE) (www.tse.jus.br) and/or the official process by which electoral disputes are arbitrated in Brazil.
","[""Yes"", ""No""]","[""1"", ""0""]",,732127.749,TRUE,TRUE,,2024-08-29T20:28:07.640778Z,2024-10-29T01:23:07.929208Z,FALSE,TRUE,Ricardo Nunes (MDB),2,0x653e5bfb36ce8f0f40153dcc6370216f475040bcf0d90b32ec4e6fda1fe02602,TRUE,0.001,5,732127.749,,,"[""3861515218334116049080746561355718445376798695924639523869032918007220502268"", ""2272890918062516581963221326281467963836301291595443063162414440421185791351""]",500,5,,732127.749,,FALSE,50,3.5,0.001,0.03,1,0.999,1,12299,so-paulo-mayoral-election-2024,so-paulo-mayoral-election-2024,São Paulo mayoral election 2024,"This is a negrisk market group over which candidate will win the 2024 São Paulo mayoral election, scheduled for October 6, 2024. If required, a runoff will be held on October 27, 2024.",,41575007.39,,,TRUE,,TRUE,0x653e5bfb36ce8f0f40153dcc6370216f475040bcf0d90b32ec4e6fda1fe02600,429,,,
500658,Will a candidate from another party win Florida US Senate Election?,will-a-candidate-from-another-party-win-florida-us-senate-election,0xcce784dd4beda3cacebafda5c5e3922e7881b495e0a43fe75f4b098bd04d241d,2024-04-04T00:26:51.13Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if a candidate from neither the Democratic nor Republican parties wins the 2024 Florida US Senate election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",,728257.221,TRUE,TRUE,,2024-04-04T00:19:02.695387Z,2024-11-07T12:23:01.749221Z,FALSE,TRUE,Other,3,0xba4c8e3f119cd4e4dbd058b80b88e19c35e60b94f4672836c4eac91626788902,TRUE,0.001,5,728257.221,,,"[""102507704104587019130204719291914852276925919717320742550026515152142513606465"", ""34481452775956096378833213380318904326091148162519643355759225423946141121613""]",3750,15,,728257.221,,FALSE,200,3.5,0.002,-0.002,1,,0.002,10231,florida-us-senate-election-winner,florida-us-senate-election-winner,Florida Senate Election Winner,This is a market on predicting the winner of the Florida Senate election.,,1338228.066,,,TRUE,,TRUE,0xba4c8e3f119cd4e4dbd058b80b88e19c35e60b94f4672836c4eac91626788900,9,,,
512850,Will AUR win the most seats in the Romanian parliamentary election?,will-aur-win-the-most-seats-in-the-romanian-parliamentary-election,0xead601f91addd1755226f3848e74bf243d184076d23cbf1941072a27f0421020,2024-11-12T17:40:35.097Z,2024-12-01T12:00:00Z,"Parliamentary elections are scheduled to be held in Romania on December 1, 2024.

This market will resolve to ""Yes"" if AUR (Alliance for the Union of Romanians, Alianța pentru Unirea Românilor) wins the most seats in the Chamber of Deputies (Romania's lower house) as a result of the next Romanian parliamentary election.

If voting in the next Romanian parliamentary election does not occur by January 31, 2025, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed abbreviation comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by AUR, not any coalition or alliance of which it may be a part.

This market will resolve solely based off the first official announcement of the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","[""Yes"", ""No""]","[""0"", ""1""]",,714790.3269,TRUE,TRUE,,2024-11-12T17:18:43.402156Z,2024-12-05T02:13:29.972196Z,FALSE,TRUE,AUR,3,0x0627e36baa378293d20d0cc2842e5e16198ed5622bd5704e7b8baa48d61e4b03,TRUE,0.001,5,714790.3269,,,"[""79696609990064645443210753915071374235433982823160785524315370995243487415022"", ""105496618635803028232343533934238768499467522451968289760151247485435173159187""]",500,5,,714790.3269,,FALSE,50,3.5,0.001,-0.001,1,,0.001,14379,romania-parliamentary-election,romania-parliamentary-election,Romania Parliamentary Election ,This is a market on the outcome of the Romania Legislative Election.,,3284475.536,,,TRUE,,TRUE,0x0627e36baa378293d20d0cc2842e5e16198ed5622bd5704e7b8baa48d61e4b00,1195,Romania,Parliamentary,
515526,Will Olga Sustanova win the 2025 Belarus Presidential Election?,will-olga-sustanova-win-the-2025-belarus-presidential-election,0x707ff881ec00c968da161007839fda5f4175b8bda8e47626bd0962bc7417b7f1,2024-12-12T23:26:28.15Z,2025-01-26T12:00:00Z,"Presidential elections are scheduled to be held in Belarus on January 26, 2025. If no candidate achieves a majority, a second round of elections will be scheduled between the top two candidates.

This market will resolve to ""Yes"" if Olga Sustanova wins this election. Otherwise, this market will resolve to ""No"".

This market includes any potential second round. If the result of this election isn't known by July 31, 2025, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of this election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Belarusian Government, specifically the Central Election Commission (Цэнтральная выбарчая камісія Беларусі, CEC) (https://www.rec.gov.by/en/).","[""Yes"", ""No""]","[""0"", ""1""]",,703793.1356,TRUE,TRUE,,2024-12-12T22:49:39.147729Z,2025-01-28T19:11:34.494186Z,FALSE,TRUE,Olga Sustanova,3,0xcfc1e7e29a21f8b364cb3d4c68a784ac4c76e659145c3caeafa809668592d803,TRUE,0.001,5,703793.1356,,,"[""37537280325950690819269859805927961182881487348653749690833843972622330246499"", ""26317413384768246587958869732431150740197382242622928929561271856055920697095""]",500,5,,703793.1356,,FALSE,20,3.5,0.001,,1,,0.001,15422,belarus-presidential-election,belarus-presidential-election,Belarus Presidential Election,"This is a negrisk market group over who will win the Belarusian presidential election scheduled for January 26, 2025. ",,7470877.225,,,TRUE,,TRUE,0xcfc1e7e29a21f8b364cb3d4c68a784ac4c76e659145c3caeafa809668592d800,137,Belarus,Presidential,
512849,Will USR win the most seats in the Romanian parliamentary election?,will-usr-win-the-most-seats-in-the-romanian-parliamentary-election,0x338f3dbaf62410d41436035964b685840370d1f814cbafa1a1df44cd3f061d9f,2024-11-12T17:40:04.751Z,2024-12-01T12:00:00Z,"Parliamentary elections are scheduled to be held in Romania on December 1, 2024.

This market will resolve to ""Yes"" if USR (Save Romania Union, Uniunea Salvați România) wins the most seats in the Chamber of Deputies (Romania's lower house) as a result of the next Romanian parliamentary election.

If voting in the next Romanian parliamentary election does not occur by January 31, 2025, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed abbreviation comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by USR, not any coalition or alliance of which it may be a part.

This market will resolve solely based off the first official announcement of the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","[""Yes"", ""No""]","[""0"", ""1""]",,691094.1474,TRUE,TRUE,,2024-11-12T17:15:49.92639Z,2024-12-05T02:13:29.978173Z,FALSE,TRUE,USR,2,0x0627e36baa378293d20d0cc2842e5e16198ed5622bd5704e7b8baa48d61e4b02,TRUE,0.001,5,691094.1474,,,"[""92843048177321917652828173447876070639334286648206259942098564574681108576234"", ""39611761361587287958122666199271035133564228168261309387215943825526811289187""]",500,5,,691094.1474,,FALSE,20,3.5,0.001,,1,,0.001,14379,romania-parliamentary-election,romania-parliamentary-election,Romania Parliamentary Election ,This is a market on the outcome of the Romania Legislative Election.,,3284475.536,,,TRUE,,TRUE,0x0627e36baa378293d20d0cc2842e5e16198ed5622bd5704e7b8baa48d61e4b00,1195,Romania,Parliamentary,
253654,Mexican Presidential Election: Will Xóchitl Gálvez win?,mexican-presidential-election-will-xochitl-galvez-win,0xd2c10628e74b85fae2c89b7a63642960d53bd7533652e076b339e7d6b32f319f,2024-01-16T22:33:43.222Z,2024-05-30T00:00:00Z,"The 2024 Mexican presidential election is scheduled to take place on June 2, 2024.

This market will resolve to ""Yes"" if Xóchitl Gálvez wins. Otherwise, this market will resolve to ""No.""

If the result of this election isn't known by December 31, 2024, 11:59:59 PM ET, the market will resolve to ""No.""

The primary resolution source for this market will be official information from Mexico, however a consensus of credible reporting will also suffice.","[""Yes"", ""No""]","[""0"", ""1""]",,686502.796,TRUE,TRUE,,2024-01-08T17:51:23.253Z,2024-06-04T12:56:15.721908Z,FALSE,TRUE,Xóchitl Gálvez,2,0x75c9c8fc008e5d6300940025fdafe4d7a8bb64233cc1a31e92ca2e22244e6401,TRUE,0.001,5,686502.8,,,"[""22630580583450969756139089277784718260497974893003428673446784801108452526510"", ""83023413016163749793663256320711862681244617352870508189641651193199858076904""]",3750,15,,686502.796,,FALSE,200,3.5,0.001,0,0,0,1,903204,mexican-presidential-election-who-will-win,mexican-presidential-election-who-will-win,Mexico Presidential Election Winner,"qq
",,2082859.162,,,TRUE,,TRUE,0x75c9c8fc008e5d6300940025fdafe4d7a8bb64233cc1a31e92ca2e22244e6400,106,,,
500114,Will a Democrat win Montana US Senate Election?,will-a-democrat-win-montana-us-senate-election,0x2f0bae3cdd6c42468ebfd30df5a93adcbe666d891674116b990bae8d11b7f511,2024-04-03T21:52:08.973Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 Montana US Senate election is a Democrat. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question. 

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,686243.5988,TRUE,TRUE,,2024-03-13T17:02:36.357575Z,2024-11-07T19:57:06.806559Z,FALSE,TRUE,Democrat,1,0x2a9862541e0538f1ca5954af82607bab44a10f67dff5d8d76436a8aef8ca4902,TRUE,0.001,5,686243.5988,,,"[""12429576220930741859504926277561309508700114925441068446729319962294959756552"", ""101910604517605722362415807995921397667394071190268900439423677124225074836809""]",3750,15,,686243.5988,,FALSE,200,3.5,0.008,-0.166,1,,0.008,10021,montana-us-senate-election-winner,montana-us-senate-election-winner,Montana Senate Election Winner,This is a market on the winner of the Montana Senate election.,,4008566.613,,,TRUE,,TRUE,0x2a9862541e0538f1ca5954af82607bab44a10f67dff5d8d76436a8aef8ca4900,43,,,
255449,Will a Republican win Michigan US Senate Election?,will-a-republican-win-michigan-us-senate-election,0xc1b184c4724ad7d832320e5189dd4eddffd53a936733cb4dbf018a8dde1b3703,2024-04-03T21:57:31.129Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 Michigan US Senate election is a Republican. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,684107.752,TRUE,TRUE,,2024-03-12T16:46:45.232Z,2024-11-08T12:53:02.833804Z,FALSE,TRUE,Mike Rogers,1,0x6220f518db01794939124d4596ed620d73596c9d482e3bd4a5705e9986b02001,TRUE,0.001,5,684107.752,,,"[""24730271643880102437836280975130083907691592507779214517788784134338037065855"", ""82528369283185096794556695450354252332654505908254146554320250703854250097672""]",3750,15,,684107.752,,FALSE,50,3.5,0.001,-0.0285,1,,0.001,903799,michigan-us-senate-election-winner,michigan-us-senate-election-winner,Michigan Senate Election Winner,This is a market on predicting the winner of the Michigan Senate election.,,1755976.373,,,TRUE,,TRUE,0x6220f518db01794939124d4596ed620d73596c9d482e3bd4a5705e9986b02000,55,,,
500688,Will a candidate from another party win Nebraska US Senate Election?,will-a-candidate-from-another-party-win-nebraska-us-senate-election,0x9d455df75bf78e1b541bdbde04322a94940a9c2513c1f6a937fffe834255fa30,2024-04-12T19:47:21.924Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if a candidate from neither the Democratic nor Republican parties wins the 2024 Nebraska US Senate election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",,679299.2592,TRUE,TRUE,,2024-04-04T16:14:13.949276Z,2024-11-07T13:49:08.320312Z,FALSE,TRUE,Other,3,0xaf34a31666fd4a6ed25e57a02d5d43eed8a16700227c293701eb519263a41102,TRUE,0.001,5,679299.2592,,,"[""93495926230117968980514002134202748075644074884839007853973558605770167217761"", ""83187847389287640757050310562729504598248161518985807737169578688432821521937""]",500,5,,679299.2592,,FALSE,200,3.5,0.001,-0.1705,1,0.001,0.002,10241,nebraska-us-senate-election-winner,nebraska-us-senate-election-winner,Nebraska Senate Election Winner,This is a market on predicting the winner of the Nebraska Senate election.,,2471670.59,,,TRUE,,TRUE,0xaf34a31666fd4a6ed25e57a02d5d43eed8a16700227c293701eb519263a41100,99,,,
255450,Will a candidate from another party win US Michigan Senate Election?,will-a-candidate-from-another-party-win-us-michigan-senate-election,0xd63808fafb644324a34947ebcd86b6f6158346ed5b4dfa91ae72b2799c3e84b7,2024-04-03T21:59:32.663Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if a candidate from neither the Democratic nor Republican parties wins the 2024 Michigan US Senate election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,676897.3199,TRUE,TRUE,,2024-03-12T16:46:45.236Z,2024-11-08T11:13:03.148966Z,FALSE,TRUE,Other,3,0x6220f518db01794939124d4596ed620d73596c9d482e3bd4a5705e9986b02002,TRUE,0.001,5,676897.3199,,,"[""50126642446383068419643993401171677647532054095259931564107529515734697466168"", ""36616853283299598163552006297900448189256937016080041366175350828916084130927""]",500,5,,676897.3199,,FALSE,200,3.5,0.004,-0.001,1,,0.004,903799,michigan-us-senate-election-winner,michigan-us-senate-election-winner,Michigan Senate Election Winner,This is a market on predicting the winner of the Michigan Senate election.,,1755976.373,,,TRUE,,TRUE,0x6220f518db01794939124d4596ed620d73596c9d482e3bd4a5705e9986b02000,55,,,
503509,Will Arizona be the tipping point state?,will-arizona-be-the-tipping-point-state,0xe42a4127c61eefcacc6f08fd594a34ea703c2035b2615a2ecc9c92e646564704,2024-07-16T18:05:57.446Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if Arizona is determined to be the tipping point jurisdiction in the 2024 U.S. Presidential Election. Otherwise, this market will resolve to ""No"".

The tipping point jurisdiction is defined as the jurisdiction that gives the winning candidate the necessary electoral votes to reach or surpass 270 electoral votes when states are ordered by the margin of victory. The margin of victory is the difference in the percentage of votes between the top two candidates. In this ordering, the tipping point state is the one where adding its electoral votes to the cumulative total reaches or exceeds 270 for the first time. 

The respective percentages of the vote won will be determined based on the official vote count once each listed jurisdiction has certified their votes. For purposes of this market, the jurisdiction is considered won by the candidate who wins the popular vote in that jurisdiction. Faithless electors shall have no effect on the outcome.

The resolution source for this market will be the official vote count once all the listed jurisdictions have certified their votes.

If there is a recount in any listed jurisdiction before certification, the market will remain open until the recount is completed and the vote is certified. If a recount occurs after certification, the recount will not be considered.","[""Yes"", ""No""]","[""0"", ""1""]",0,676294.5846,TRUE,TRUE,,2024-07-15T19:29:23.819601Z,2024-12-18T02:25:56.025267Z,FALSE,TRUE,Arizona,4,0x27a926dfb9aca1aee19f968414745b90ecbaf10c44313c639d69bda6b9b3cd03,TRUE,0.001,5,676294.5846,0,,"[""66752967457388541203030863178069051542807236232609131978745583135397848982671"", ""72091493599219889357790148745012007495309858826837619836296289000803716568193""]",500,5,,676294.5846,0,FALSE,100,3.5,0.001,-0.0005,0.001,,0.001,11524,us-election-tipping-point-state,us-election-tipping-point-state,Tipping Point State in 2024 Election?,This is a market on which state will be the tipping point in the 2024 U.S. presidential election.,,26153232.58,,,TRUE,,TRUE,0x27a926dfb9aca1aee19f968414745b90ecbaf10c44313c639d69bda6b9b3cd00,128,,,
